id_emprendedor,fecha_nacimiento,id_genero,id_ciudad,email,id_situacion_laboral,tipo_identificacion,id_nivel_academico,id_usuario,id_ciudad_nacimiento,fecha_registro_perfil,estado_emprendedor,uso_datos,latitud,longitud,pais_natal,estado_civil,carnet_discapacidad,id_estado_civil,id_etnia,parroquia,sector,empresa_labora,empresa_cargo,emprendimiento_nombre,emprendimiento_categoria,emprendimiento_red_social
33254,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:16:57",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33255,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:17:35",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33256,1992-09-16,2,100,outlook.es,5,C,4,21157,9536,"2025-05-18 16:17:42",A,NULL,NULL,NULL,EC,NULL,0,32,110,TARQUI,NORTE,NULL,NULL,NULL,NULL,NULL
33257,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:19:14",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33258,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,10453,"2025-05-18 21:19:31",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33259,NULL,2,NULL,hotmail.es,NULL,C,NULL,NULL,104039,"2025-05-18 16:21:54",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33260,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:22:39",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33261,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:24:09",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33262,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,13299,"2025-05-18 21:24:54",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33263,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:26:06",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33264,2007-06-05,2,100,gmail.com,5,C,3,NULL,9536,"2025-05-18 16:27:19",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,"FEBRERO COORDERO",XIMENA,NULL,NULL,NULL,NULL,NULL
33265,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:27:34",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33266,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:28:03",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33267,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,14654,"2025-05-18 21:28:22",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33268,2000-04-23,1,100,gmail.com,1,C,4,NULL,121771,"2025-05-18 16:31:44",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,TRAQUI,NORTE,NULL,NULL,NULL,NULL,NULL
33269,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:33:02",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33270,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,14587,"2025-05-18 16:33:44",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33271,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:37:29",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33272,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:37:54",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33273,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,13384,"2025-05-18 21:38:27",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33274,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:39:00",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33275,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:42:08",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33276,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:42:15",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33277,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:43:03",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33278,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:43:14",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33279,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:44:04",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33280,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:44:09",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33281,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:45:59",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33282,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:46:27",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33283,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:46:28",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33285,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:47:24",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33286,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,101487,"2025-05-18 21:47:32",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33287,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:47:38",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33288,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:48:10",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33289,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:48:46",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33290,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:48:48",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33291,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:50:38",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33292,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:52:08",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33293,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:52:18",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33294,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:52:32",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33295,2002-03-29,2,116,gmail.com,5,C,4,NULL,189560,"2025-05-18 16:54:52",A,NULL,NULL,NULL,EC,NULL,NULL,32,110,SALITRE,"COOPERATIVA. VIRGEN DEL CARMEN",NULL,NULL,NULL,NULL,NULL
33296,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:55:01",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33297,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:55:12",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33298,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,259772,"2025-05-18 21:55:20",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33299,NULL,2,NULL,outlook,NULL,C,NULL,NULL,9536,"2025-05-18 16:55:26",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33300,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:56:31",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33301,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 16:58:21",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33302,NULL,1,NULL,outlook.es,NULL,C,NULL,NULL,9536,"2025-05-18 16:58:28",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33303,2002-03-24,1,100,gmail.com,3,C,2,NULL,9536,"2025-05-18 16:59:23",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,"5 ESQUINAS","MONTE SINAI",NULL,NULL,NULL,NULL,NULL
33304,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 21:59:51",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33305,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:00:38",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33307,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:02:22",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33308,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:02:45",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33309,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:03:01",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33310,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:04:51",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33311,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:06:15",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33312,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,215557,"2025-05-18 22:06:40",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33313,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:07:00",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33314,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:07:14",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33316,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,215557,"2025-05-18 22:08:33",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33318,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:10:39",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33319,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:11:40",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33320,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:11:42",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33321,NULL,1,NULL,gamil.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:12:31",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33322,NULL,2,NULL,outlook.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:15:32",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33323,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:15:49",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33324,NULL,2,NULL,yahoo.es,NULL,C,NULL,NULL,230291,"2025-05-18 17:20:44",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33325,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:20:55",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33326,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:21:02",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33327,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:24:30",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33328,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:25:07",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33329,2001-06-02,2,100,gmail.com,5,C,2,NULL,9536,"2025-05-18 17:26:00",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,"TARQUI ","LOMAS DE LA FLORIDA ",NULL,NULL,NULL,NULL,NULL
33330,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,103968,"2025-05-18 17:26:52",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33331,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:27:07",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33332,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:27:53",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33333,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:28:45",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33334,NULL,2,NULL,ug.edu.ec,NULL,C,NULL,NULL,104309,"2025-05-18 22:28:49",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33335,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:28:57",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33336,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:30:06",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33338,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:32:15",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33339,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:32:26",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33340,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:32:35",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33341,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:32:50",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33342,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:32:56",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33343,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:35:31",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33344,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:35:53",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33345,1980-02-14,1,100,hotmail.com,5,C,2,NULL,140741,"2025-05-18 17:36:05",A,NULL,NULL,NULL,EC,NULL,NULL,33,106,TARQUI,"NORTE ",NULL,NULL,NULL,NULL,NULL
33346,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:37:25",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33347,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:39:00",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33348,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:39:40",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33349,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:39:49",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33350,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:40:36",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33351,1993-12-27,2,100,gmail.com,5,C,3,NULL,9536,"2025-05-18 17:41:32",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,TARQUI,"MONTE SINAI",NULL,NULL,NULL,NULL,NULL
33352,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:41:45",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33353,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:42:08",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33354,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:42:31",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33355,1984-11-05,2,100,hotmail.com,5,C,4,NULL,9536,"2025-05-18 17:43:59",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,TARQUI,NORTE,NULL,NULL,NULL,NULL,NULL
33356,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:44:47",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33357,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,103968,"2025-05-18 17:45:40",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33358,2006-10-27,1,100,gmail.com,5,C,2,NULL,9536,"2025-05-18 17:45:50",A,NULL,NULL,NULL,EC,NULL,NULL,32,106,XIMENA,"ISLA TRINITARIA ",NULL,NULL,NULL,NULL,NULL
33359,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:45:56",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33360,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,104261,"2025-05-18 17:46:05",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33361,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,104309,"2025-05-18 22:46:19",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33362,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,13384,"2025-05-18 22:46:53",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33363,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:48:40",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33364,NULL,1,NULL,hotmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:48:43",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33365,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:49:16",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33366,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:49:17",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33368,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,6529,"2025-05-18 22:49:54",A,NULL,NULL,NULL,VE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33369,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:50:18",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33370,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:50:47",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33372,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:51:30",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33373,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,251634,"2025-05-18 17:53:50",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33374,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:55:42",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33375,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 17:57:28",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33376,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,103968,"2025-05-18 17:57:32",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33377,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 22:57:39",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33378,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,115606,"2025-05-18 22:59:28",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33379,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 23:00:01",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33380,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 18:00:30",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33381,NULL,2,NULL,gmail.com,NULL,C,NULL,NULL,103968,"2025-05-18 23:01:14",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33382,NULL,1,NULL,gmail.com,NULL,C,NULL,NULL,9536,"2025-05-18 18:01:52",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33383,NULL,2,NULL,hotmail.com,NULL,C,NULL,NULL,104262,"2025-05-18 18:02:21",A,NULL,NULL,NULL,EC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
