id_registro_actividad,id_persona,tipo,fecha,hora_inicio,estado_asistencia_actividad,tema,id_evento,hora_fin,id_motivo_cancelar,id_tipo_asistencia,id_usuario_can,fecha_inscripcion_actividad,fecha_cancelacion,id_usuario_registro,id_registro_formulario
21944,30602,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 16 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 16:16:50",NULL,15369,NULL
29452,30602,CHARLA,2025-06-11,09:00,AG,"CHARLA LIDERAZGO E INTELIGENCIA EMOCIONAL",580,11:30,NULL,1,NULL,"2025-06-06 23:32:51",NULL,20517,8642
21946,30603,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 16:20:54",NULL,15369,NULL
21947,30603,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 16:20:55",NULL,15369,NULL
21948,30603,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 16:20:56",NULL,15369,NULL
21949,30603,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-14 16:20:57",NULL,15369,NULL
21950,30603,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-14 16:20:58",NULL,15369,NULL
21951,30604,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 16:21:32",NULL,15369,NULL
21952,30604,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 16:21:33",NULL,15369,NULL
21953,30605,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 16:22:18",NULL,15369,NULL
21956,30606,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 16:36:34",NULL,15369,NULL
21972,30608,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 17:07:15",NULL,15369,NULL
21973,30608,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 17:07:16",NULL,15369,NULL
21974,30609,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 17:08:16",NULL,15369,NULL
21975,30609,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 17:08:17",NULL,15369,NULL
21976,30610,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 17:13:35",NULL,15369,NULL
21977,30610,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 17:13:36",NULL,15369,NULL
21978,30610,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 17:13:37",NULL,15369,NULL
21979,30610,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-14 17:13:38",NULL,15369,NULL
21980,30610,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-14 17:13:39",NULL,15369,NULL
22003,30612,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 17:49:12",NULL,15369,NULL
22004,30613,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-14 22:49:21",NULL,20517,3446
22005,30614,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 17:53:51",NULL,15369,NULL
22006,30614,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 17:53:51",NULL,15369,NULL
22007,30614,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-14 17:53:52",NULL,15369,NULL
22008,30614,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-14 23:01:24",NULL,20517,3447
29499,30614,CHARLA,2025-06-11,09:00,AG,"CHARLA LIDERAZGO E INTELIGENCIA EMOCIONAL",580,11:30,NULL,1,NULL,"2025-06-08 03:48:48",NULL,20517,8688
29672,30614,TALLER,2025-06-12,10:00,AG,"DIGITALIZA TU EMPRENDIMIENTO Y MODERNIZA TU FORMA DE COBRO",581,11:00,NULL,1,NULL,"2025-06-11 09:29:27",NULL,20517,8873
22009,30615,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 18:01:44",NULL,15369,NULL
22010,30615,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-14 18:01:45",NULL,15369,NULL
22011,30616,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 18:03:42",NULL,15369,NULL
22028,30617,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-14 23:13:18",NULL,20517,3448
22032,30618,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 18:26:48",NULL,15369,NULL
22033,30618,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 18:26:49",NULL,15369,NULL
22051,30619,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 19:01:16",NULL,15369,NULL
22052,30619,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 19:01:17",NULL,15369,NULL
22053,30619,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 19:01:18",NULL,15369,NULL
22054,30619,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-14 19:01:19",NULL,15369,NULL
22055,30619,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-14 19:01:20",NULL,15369,NULL
22061,30620,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 19:04:09",NULL,15369,NULL
22062,30620,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 19:04:10",NULL,15369,NULL
22063,30620,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 19:04:11",NULL,15369,NULL
22064,30620,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-14 19:04:12",NULL,15369,NULL
22065,30620,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-14 19:04:12",NULL,15369,NULL
22066,30621,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 19:08:36",NULL,15369,NULL
22067,30621,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 19:08:36",NULL,15369,NULL
22068,30621,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 19:08:37",NULL,15369,NULL
22069,30621,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-14 19:08:38",NULL,15369,NULL
22070,30621,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-14 19:08:39",NULL,15369,NULL
22074,30622,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 19:22:58",NULL,15369,NULL
22075,30623,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-15 00:24:29",NULL,20517,3452
22076,30624,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 19:26:11",NULL,15369,NULL
22089,30626,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 20:15:49",NULL,15369,NULL
22102,30627,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 21:03:56",NULL,15369,NULL
29846,30627,TALLER,2025-06-18,09:00,AG,"TALLER 2 CÓMO ARMAR TU CV Y PREPARARTE PARA UNA ENTREVISTA",585,11:00,NULL,1,NULL,"2025-06-14 02:01:13",NULL,20517,9103
22117,30628,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-14 21:15:42",NULL,15369,NULL
22118,30628,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-14 21:15:43",NULL,15369,NULL
22119,30628,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-14 21:15:43",NULL,15369,NULL
22120,30628,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-14 21:15:44",NULL,15369,NULL
28987,30630,"FERIAS CE",2025-06-01,10:00,AG,"FESTIKIDS ÉPICO",573,17:00,NULL,1,NULL,"2025-05-28 02:32:13",NULL,20517,8044
43221,30630,TALLER,2026-01-11,10:00,AG,"CONVOCATORIA CRUTA CENTRO 11 DE ENERO",970,17:00,NULL,1,NULL,"2026-01-05 17:43:24",NULL,20922,NULL
22166,30632,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 00:54:51",NULL,15369,NULL
22167,30632,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 00:54:52",NULL,15369,NULL
22168,30633,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 02:52:37",NULL,15369,NULL
22169,30633,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-15 02:52:38",NULL,15369,NULL
22170,30633,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 02:52:39",NULL,15369,NULL
22171,30633,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-15 02:52:40",NULL,15369,NULL
22175,30634,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-15 06:40:43",NULL,15369,NULL
22176,30634,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 06:40:44",NULL,15369,NULL
22177,30634,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-15 06:40:45",NULL,15369,NULL
22178,30635,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 06:47:52",NULL,15369,NULL
34755,30635,EVENTO,2025-09-03,14:00,AG,"MEDIOS DE PAGO DIGITALES: TALLER PRACTICO ACERCA DE LAS APLICACIONES PEIGO Y DEUNA",648,16:00,NULL,1,NULL,"2025-09-01 09:10:56",NULL,20517,14413
22181,30636,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 07:19:22",NULL,15369,NULL
22182,30636,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 07:19:23",NULL,15369,NULL
22183,30636,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-15 07:19:24",NULL,15369,NULL
29511,30636,CHARLA,2025-06-11,09:00,AG,"CHARLA LIDERAZGO E INTELIGENCIA EMOCIONAL",580,11:30,NULL,1,NULL,"2025-06-08 21:30:22",NULL,20517,8698
22195,30637,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 07:51:19",NULL,15369,NULL
22196,30637,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-15 07:51:20",NULL,15369,NULL
22197,30637,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 07:51:21",NULL,15369,NULL
22198,30637,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-15 07:51:22",NULL,15369,NULL
22199,30637,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-15 07:51:22",NULL,15369,NULL
22200,30638,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 07:54:03",NULL,15369,NULL
22213,30639,EVENTO,2025-05-16,09:00,AS,"CONVERSATORIO: HABLEMOS DE PROTECCION DE DATOS",543,11:00,NULL,1,NULL,"2025-05-15 13:34:01",NULL,20517,3462
22214,30640,EVENTO,2025-05-16,09:00,AS,"CONVERSATORIO: HABLEMOS DE PROTECCION DE DATOS",543,11:00,NULL,1,NULL,"2025-05-15 13:44:19",NULL,20517,3463
22215,30641,EVENTO,2025-05-16,09:00,AG,"CONVERSATORIO: HABLEMOS DE PROTECCION DE DATOS",543,11:00,NULL,1,NULL,"2025-05-15 13:50:30",NULL,20517,3464
22216,30642,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 08:54:24",NULL,15369,NULL
22217,30642,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-15 08:54:26",NULL,15369,NULL
22218,30642,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 08:54:26",NULL,15369,NULL
22219,30642,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-15 08:54:27",NULL,15369,NULL
22220,30642,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-15 08:54:28",NULL,15369,NULL
22221,30643,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 09:23:22",NULL,15369,NULL
22222,30644,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 09:24:57",NULL,15369,NULL
22230,30645,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 09:30:04",NULL,15369,NULL
22231,30645,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 09:30:05",NULL,15369,NULL
22232,30646,EVENTO,2025-05-16,09:00,AS,"CONVERSATORIO: HABLEMOS DE PROTECCION DE DATOS",543,11:00,NULL,1,NULL,"2025-05-15 14:32:09",NULL,20517,3465
22238,30648,EVENTO,2025-05-16,09:00,AS,"CONVERSATORIO: HABLEMOS DE PROTECCION DE DATOS",543,11:00,NULL,1,NULL,"2025-05-15 14:38:16",NULL,20517,3466
43962,30648,EVENTO,2026-01-22,18:00,AG,"DELEGADOS DE PROTECCIÓN DE DATOS PERSONALES (DPD) ECUADOR – 1ER ENCUENTRO DE LA COMUNIDAD",973,20:00,NULL,1,NULL,"2026-01-15 11:02:46",NULL,20517,20963
22242,30649,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 09:49:26",NULL,15369,NULL
22243,30649,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-15 09:49:27",NULL,15369,NULL
22244,30649,EVENTO,2025-05-21,14:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,15:30,NULL,1,NULL,"2025-05-15 09:49:28",NULL,15369,NULL
22245,30650,SERVICIO,2025-05-01,08:30,AS,COWORKING,557,17:00,NULL,1,NULL,"2025-05-15 14:50:13",NULL,20517,3467
22248,30651,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 10:02:13",NULL,15369,NULL
22250,30652,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-15 10:15:28",NULL,15369,NULL
31353,30652,EVENTO,2025-07-11,13:10,AG,"POSTULACIÓN A LA II EDICIÓN DEL PROGRAMA DE TRANSFORMACIÓN DIGITAL PARA PYMES – GROW",605,14:00,NULL,2,NULL,"2025-07-10 20:21:48",NULL,20517,11094
22257,30653,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-15 15:25:11",NULL,20517,3469
22258,30654,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 10:26:11",NULL,15369,NULL
22259,30655,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 10:32:32",NULL,15369,NULL
22260,30655,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-15 10:32:33",NULL,15369,NULL
22261,30655,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 10:32:35",NULL,15369,NULL
22263,30656,EVENTO,2025-05-21,09:30,AG,"PANEL: INTELIGENCIA EMOCIONAL EN EL ÁMBITO LABORAL",564,10:30,NULL,1,NULL,"2025-05-15 10:37:33",NULL,15369,NULL
22264,30656,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-15 10:37:34",NULL,15369,NULL
22265,30656,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 10:37:36",NULL,15369,NULL
22266,30656,EVENTO,2025-05-21,10:00,AG,"JORNADA DE EVALUACIÓN DE PRODUCTOS CON EXPERTOS EN MARKETING Y ALIMENTOS",568,15:00,NULL,1,NULL,"2025-05-15 10:37:37",NULL,15369,NULL
22268,30656,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-15 10:37:39",NULL,15369,NULL
22626,30656,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-16 15:56:58",NULL,20517,3505
29855,30656,EVENTO,2025-06-16,10:00,AG,"SEMANA DE LA MODA",583,12:00,NULL,1,NULL,"2025-06-14 04:38:36",NULL,20517,9112
38713,30656,CAPACITACION,2025-10-23,19:30,AG,"ANÁLISIS DE DATOS CON POWER BI (VIRTUAL)",721,21:00,NULL,2,NULL,"2025-10-06 22:01:21",NULL,20517,17843
41010,30656,TALLER,2025-11-19,10:00,AG,"TALLER DE SERVICIO AL CLIENTE",812,12:00,NULL,1,NULL,"2025-11-15 19:57:42",NULL,20517,19596
43724,30656,CHARLA,2026-01-22,19:00,AG,"ABRIÉNDOME CAMINO EN TECH TEMA: CÓMO HACER LA TRANSICIÓN HACIA UNA CARRERA TECNOLÓGICA",967,20:00,NULL,2,NULL,"2026-01-10 17:08:40",NULL,22143,20739
43725,30656,CHARLA,2026-01-22,19:00,AG,"TRABAJAR SIN FRONTERAS: CLAVES PARA ACCEDER A OPORTUNIDADES DE TRABAJO REMOTO E INTERNACIONAL",968,20:00,NULL,2,NULL,"2026-01-10 17:08:42",NULL,22143,20740
43742,30656,EVENTO,2026-01-20,09:00,AG,"DESIGN THINKING + SCRUM | DE IDEAS A PRODUCTOS DIGITALES CON TRACCIÓN",962,12:00,NULL,1,NULL,"2026-01-12 11:22:15",NULL,20517,20798
43921,30656,EVENTO,2026-01-15,10:00,AS,"HABILIDADES CLAVE PARA UN MUNDO DIGITAL.",960,12:00,NULL,1,NULL,"2026-01-14 20:44:13",NULL,20517,20918
22267,30657,TALLER,2025-05-20,09:00,AG,"TALLER PREPARACIÓN CV Y ENTREVISTAS",546,11:30,NULL,1,NULL,"2025-05-15 15:37:38",NULL,20517,3472
33877,30657,EVENTO,2025-08-25,10:00,AG,"ELABORACION DE CV Y MANEJO EFECTIVO DE PORTALES LABORALES (25  26 Y 27)",616,12:00,NULL,1,NULL,"2025-08-18 10:40:07",NULL,20517,13758
22269,30658,EVENTO,2025-05-21,11:00,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,12:00,NULL,1,NULL,"2025-05-15 10:40:59",NULL,15369,NULL
28175,30658,EVENTO,2025-06-01,10:00,AG,"PRÓXIMOS EVENTOS DE EMPLEABILIDAD",571,14:00,NULL,1,NULL,"2025-05-20 20:35:35",NULL,20517,6851
